date,station,precipitation,max_temperature,min_temperature,mean_temperature
2013-05-04,Lac.Redon,0.0,4.0,-2.9,0.55
2013-05-05,Lac.Redon,0.0,4.9,-1.7,1.6
2013-05-06,Lac.Redon,0.0,7.7,-0.7,3.5
2013-05-07,Lac.Redon,0.6,8.5,1.9,5.2
2013-05-08,Lac.Redon,2.7,8.7,3.4,6.05
2013-05-09,Lac.Redon,9.3,4.4,0.5,2.45
2013-05-10,Lac.Redon,1.2,3.4,-1.0,1.2
2013-05-11,Lac.Redon,0.0,1.7,-2.6,-0.45
2013-05-12,Lac.Redon,0.0,4.6,-3.7,0.45
2013-05-13,Lac.Redon,0.0,6.8,1.4,4.1
2013-05-14,Lac.Redon,4.0,6.5,1.1,3.8
2013-05-15,Lac.Redon,29.5,1.8,-5.0,-1.6
2013-05-16,Lac.Redon,3.5,-2.7,-5.5,-4.1
2013-05-17,Lac.Redon,1.6,-1.0,-5.0,-3.0
2013-05-18,Lac.Redon,3.7,-1.5,-4.3,-2.9
2013-05-19,Lac.Redon,5.4,-1.0,-4.0,-2.5
2013-05-20,Lac.Redon,0.6,0.2,-5.4,-2.6
2013-05-21,Lac.Redon,16.0,0.2,-3.7,-1.75
2013-05-22,Lac.Redon,59.6,0.9,-1.6,-0.35
2013-05-23,Lac.Redon,2.1,-0.1,-5.0,-2.55
2013-05-24,Lac.Redon,2.3,-2.9,-7.5,-5.2
2013-05-25,Lac.Redon,2.0,-1.7,-5.8,-3.75
2013-05-26,Lac.Redon,0.0,5.8,-5.5,0.15
2013-05-27,Lac.Redon,1.2,2.1,-0.5,0.8
2013-05-28,Lac.Redon,15.9,0.4,-4.5,-2.05
2013-05-29,Lac.Redon,9.2,-0.5,-5.1,-2.8
2013-05-30,Lac.Redon,19.0,-0.5,-5.1,-2.8
2013-05-31,Lac.Redon,45.6,-0.8,-2.3,-1.55
2013-06-01,Lac.Redon,19.9,0.6,-2.1,-0.75
2013-06-02,Lac.Redon,7.6,1.5,0.2,0.85
2013-06-03,Lac.Redon,0.0,5.7,-0.3,2.7
2013-06-04,Lac.Redon,0.0,9.0,1.1,5.05
2013-06-05,Lac.Redon,1.7,9.6,2.4,6.0
2013-06-06,Lac.Redon,12.2,10.8,2.7,6.75
2013-06-07,Lac.Redon,0.0,8.4,2.8,5.6
2013-06-08,Lac.Redon,2.6,3.0,-1.9,0.55
2013-06-09,Lac.Redon,7.8,2.5,-1.2,0.65
2013-06-10,Lac.Redon,3.5,7.3,0.8,4.05
2013-06-11,Lac.Redon,0.0,11.0,3.3,7.15
2013-06-12,Lac.Redon,0.0,14.2,7.1,10.65
2013-06-13,Lac.Redon,23.9,14.2,6.5,10.35
2013-06-14,Lac.Redon,6.2,13.4,7.1,10.25
2013-06-15,Lac.Redon,0.0,14.8,8.9,11.85
2013-06-16,Lac.Redon,0.0,15.5,8.8,12.15
2013-06-17,Lac.Redon,9.2,13.3,6.7,10.0
2013-06-18,Lac.Redon,44.0,8.8,4.2,6.5
2013-06-19,Lac.Redon,8.7,5.3,1.6,3.45
2013-06-20,Lac.Redon,0.0,4.9,1.0,2.95
2013-06-21,Lac.Redon,3.1,4.7,1.7,3.2
2013-06-22,Lac.Redon,0.0,10.2,1.9,6.05
2013-06-23,Lac.Redon,0.6,8.6,0.6,4.6
2013-06-24,Lac.Redon,0.0,8.7,2.4,5.55
2013-06-25,Lac.Redon,0.0,7.5,1.6,4.55
2013-06-26,Lac.Redon,0.0,8.7,0.0,4.35
2013-06-27,Lac.Redon,0.0,8.3,2.2,5.25
2013-06-28,Lac.Redon,1.3,5.6,2.4,4.0
2013-06-29,Lac.Redon,0.0,11.8,4.0,7.9
2013-06-30,Lac.Redon,0.0,13.7,7.1,10.4
2012-07-01,Llanos.Hospital,3.084675483,,,
2012-07-02,Llanos.Hospital,0.0,,,
2012-07-03,Llanos.Hospital,0.0,,,
2012-07-04,Llanos.Hospital,60.23475107,,,
2012-07-05,Llanos.Hospital,4.338299438,,,
2012-07-06,Llanos.Hospital,0.0,,,
2012-07-07,Llanos.Hospital,0.4,,,
2012-07-08,Llanos.Hospital,0.0,,,
2012-07-09,Llanos.Hospital,0.0,,,
2012-07-10,Llanos.Hospital,0.0,,,
2012-07-11,Llanos.Hospital,0.0,,,
2012-07-12,Llanos.Hospital,0.0,,,
2012-07-13,Llanos.Hospital,0.0,,,
2012-07-14,Llanos.Hospital,0.0,,,
2012-07-15,Llanos.Hospital,0.0,,,
2012-07-16,Llanos.Hospital,0.0,,,
2012-07-17,Llanos.Hospital,0.0,,,
2012-07-18,Llanos.Hospital,0.0,,,
2012-07-19,Llanos.Hospital,0.0,,,
2012-07-20,Llanos.Hospital,0.0,,,
2012-07-21,Llanos.Hospital,0.4,,,
2012-07-22,Llanos.Hospital,0.0,,,
2012-07-23,Llanos.Hospital,0.0,,,
2012-07-24,Llanos.Hospital,0.0,,,
2012-07-25,Llanos.Hospital,0.0,,,
2012-07-26,Llanos.Hospital,0.200960881,,,
2012-07-27,Llanos.Hospital,6.227993069,,,
2012-07-28,Llanos.Hospital,7.679352591,,,
2012-07-29,Llanos.Hospital,0.0,,,
2012-07-30,Llanos.Hospital,0.0,,,
2012-07-31,Llanos.Hospital,0.0,,,
2012-08-01,Llanos.Hospital,0.0,,,
2012-08-02,Llanos.Hospital,0.0,,,
2012-08-03,Llanos.Hospital,0.0,,,
2012-08-04,Llanos.Hospital,9.973351846,,,
2012-08-05,Llanos.Hospital,41.46689506,,,
2012-08-06,Llanos.Hospital,0.0,,,
2012-08-07,Llanos.Hospital,0.0,,,
2012-08-08,Llanos.Hospital,0.0,,,
2012-08-09,Llanos.Hospital,0.0,,,
2012-08-10,Llanos.Hospital,0.0,,,
2012-08-11,Llanos.Hospital,0.0,,,
2012-08-12,Llanos.Hospital,0.0,,,
2012-08-13,Llanos.Hospital,0.0,,,
2012-08-14,Llanos.Hospital,0.0,,,
2012-08-15,Llanos.Hospital,0.0,,,
2012-08-16,Llanos.Hospital,0.0,,,
2012-08-17,Llanos.Hospital,0.0,,,
2012-08-18,Llanos.Hospital,0.0,,,
2012-08-19,Llanos.Hospital,0.0,,,
2012-08-20,Llanos.Hospital,0.0,,,
2012-08-21,Llanos.Hospital,0.0,,,
2012-08-22,Llanos.Hospital,0.0,,,
2012-08-23,Llanos.Hospital,0.947863421,,,
2012-08-24,Llanos.Hospital,0.0,,,
2012-08-25,Llanos.Hospital,0.0,,,
2012-08-26,Llanos.Hospital,0.0,,,
2012-08-27,Llanos.Hospital,38.98207521,,,
2012-08-28,Llanos.Hospital,2.741104276,,,
2012-08-29,Llanos.Hospital,24.34084595,,,
2012-08-30,Llanos.Hospital,9.359485055,,,
2012-08-31,Llanos.Hospital,0.0,,,
2012-09-01,Llanos.Hospital,0.0,,,
2012-09-02,Llanos.Hospital,0.0,,,
2012-09-03,Llanos.Hospital,0.0,,,
2012-09-04,Llanos.Hospital,0.0,,,
2012-09-05,Llanos.Hospital,0.0,,,
2012-09-06,Llanos.Hospital,0.0,,,
2012-09-07,Llanos.Hospital,0.0,,,
2012-09-08,Llanos.Hospital,8.585839798,,,
2012-09-09,Llanos.Hospital,12.94357617,,,
2012-09-10,Llanos.Hospital,20.00186954,,,
2012-09-11,Llanos.Hospital,0.0,,,
2012-09-12,Llanos.Hospital,0.0,,,
2012-09-13,Llanos.Hospital,0.0,,,
2012-09-14,Llanos.Hospital,0.0,,,
2012-09-15,Llanos.Hospital,0.0,,,
2012-09-16,Llanos.Hospital,0.0,,,
2012-09-17,Llanos.Hospital,0.4,,,
2012-09-18,Llanos.Hospital,16.19090417,,,
2012-09-19,Llanos.Hospital,0.0,,,
2012-09-20,Llanos.Hospital,0.0,,,
2012-09-21,Llanos.Hospital,0.0,,,
2012-09-22,Llanos.Hospital,0.180148025,,,
2012-09-23,Llanos.Hospital,12.70036795,,,
2012-09-24,Llanos.Hospital,4.331223733,,,
2012-09-25,Llanos.Hospital,1.849466681,,,
2012-09-26,Llanos.Hospital,10.97552393,,,
2012-09-27,Llanos.Hospital,2.254344033,,,
2012-09-28,Llanos.Hospital,15.98120107,,,
2012-09-29,Llanos.Hospital,0.59856246,,,
2012-09-30,Llanos.Hospital,0.0,,,
2012-10-01,Llanos.Hospital,0.0,,,
2012-10-02,Llanos.Hospital,0.364230075,,,
2012-10-03,Llanos.Hospital,0.0,,,
2012-10-04,Llanos.Hospital,0.0,,,
2012-10-05,Llanos.Hospital,0.340947519,,,
2012-10-06,Llanos.Hospital,0.3,,,
2012-10-07,Llanos.Hospital,0.0,,,
2012-10-08,Llanos.Hospital,0.0,,,
2012-10-09,Llanos.Hospital,0.0,,,
2012-10-10,Llanos.Hospital,3.591070469,,,
2012-10-11,Llanos.Hospital,29.15509813,,,
2012-10-12,Llanos.Hospital,0.338598791,,,
2012-10-13,Llanos.Hospital,0.0,,,
2012-10-14,Llanos.Hospital,15.22238925,,,
2012-10-15,Llanos.Hospital,0.0,,,
2012-10-16,Llanos.Hospital,9.445669298,,,
2012-10-17,Llanos.Hospital,0.95420072,,,
2012-10-18,Llanos.Hospital,41.93166153,,,
2012-10-19,Llanos.Hospital,91.50968948,,,
2012-10-20,Llanos.Hospital,10.30307646,,,
2012-10-21,Llanos.Hospital,6.365808845,,,
2012-10-22,Llanos.Hospital,0.0,,,
2012-10-23,Llanos.Hospital,0.0,,,
2012-10-24,Llanos.Hospital,2.483335256,,,
2012-10-25,Llanos.Hospital,15.65978611,,,
2012-10-26,Llanos.Hospital,21.11355966,,,
2012-10-27,Llanos.Hospital,1.252646427,,,
2012-10-28,Llanos.Hospital,0.435209568,,,
2012-10-29,Llanos.Hospital,0.0,,,
2012-10-30,Llanos.Hospital,1.235219595,,,
2012-10-31,Llanos.Hospital,0.0,,,
2012-11-01,Llanos.Hospital,0.0,,,
2012-11-02,Llanos.Hospital,0.788686426,,,
2012-11-03,Llanos.Hospital,0.827821929,,,
2012-11-04,Llanos.Hospital,7.97597314,,,
2012-11-05,Llanos.Hospital,0.0,,,
2012-11-06,Llanos.Hospital,0.0,,,
2012-11-07,Llanos.Hospital,0.0,,,
2012-11-08,Llanos.Hospital,0.770738843,,,
2012-11-09,Llanos.Hospital,8.747059366,,,
2012-11-10,Llanos.Hospital,17.08967877,,,
2012-11-11,Llanos.Hospital,5.226999844,,,
2012-11-12,Llanos.Hospital,0.0,,,
2012-11-13,Llanos.Hospital,0.0,,,
2012-11-14,Llanos.Hospital,3.161564209,,,
2012-11-15,Llanos.Hospital,0.612022123,,,
2012-11-16,Llanos.Hospital,0.3,,,
2012-11-17,Llanos.Hospital,3.450845701,,,
2012-11-18,Llanos.Hospital,1.332089747,,,
2012-11-19,Llanos.Hospital,0.0,,,
2012-11-20,Llanos.Hospital,1.893535919,,,
2012-11-21,Llanos.Hospital,9.459506456,,,
2012-11-22,Llanos.Hospital,0.0,,,
2012-11-23,Llanos.Hospital,4.345083971,,,
2012-11-24,Llanos.Hospital,14.85513466,,,
2012-11-25,Llanos.Hospital,6.468874304,,,
2012-11-26,Llanos.Hospital,6.878325494,,,
2012-11-27,Llanos.Hospital,0.0,,,
2012-11-28,Llanos.Hospital,6.264654097,,,
2012-11-29,Llanos.Hospital,20.09366276,,,
2012-11-30,Llanos.Hospital,0.0,,,
2012-12-01,Llanos.Hospital,0.0,,,
2012-12-02,Llanos.Hospital,2.924915961,,,
2012-12-03,Llanos.Hospital,2.12004656,,,
2012-12-04,Llanos.Hospital,10.90101728,,,
2012-12-05,Llanos.Hospital,0.0,,,
2012-12-06,Llanos.Hospital,0.0,,,
2012-12-07,Llanos.Hospital,0.0,,,
2012-12-08,Llanos.Hospital,0.0,,,
2012-12-09,Llanos.Hospital,0.0,,,
2012-12-10,Llanos.Hospital,0.0,,,
2012-12-11,Llanos.Hospital,0.0,,,
2012-12-12,Llanos.Hospital,0.3,,,
2012-12-13,Llanos.Hospital,13.19075658,,,
2012-12-14,Llanos.Hospital,33.0934874,,,
2012-12-15,Llanos.Hospital,7.396171092,,,
2012-12-16,Llanos.Hospital,1.448400851,,,
2012-12-17,Llanos.Hospital,0.0,,,
2012-12-18,Llanos.Hospital,7.148220059,,,
2012-12-19,Llanos.Hospital,12.9856484,,,
2012-12-20,Llanos.Hospital,20.82112658,,,
2012-12-21,Llanos.Hospital,1.344494236,,,
2012-12-22,Llanos.Hospital,3.231121587,,,
2012-12-23,Llanos.Hospital,0.0,,,
2012-12-24,Llanos.Hospital,0.448059005,,,
2012-12-25,Llanos.Hospital,1.14388383,,,
2012-12-26,Llanos.Hospital,0.0,,,
2012-12-27,Llanos.Hospital,0.44116224,,,
2012-12-28,Llanos.Hospital,4.28612712,,,
2012-12-29,Llanos.Hospital,0.0,,,
2012-12-30,Llanos.Hospital,0.0,,,
2012-12-31,Llanos.Hospital,4.699819022,,,
2013-01-01,Llanos.Hospital,0.738727014,,,
2013-01-02,Llanos.Hospital,0.0,,,
2013-01-03,Llanos.Hospital,0.0,,,
2013-01-04,Llanos.Hospital,3.041868413,,,
2013-01-05,Llanos.Hospital,0.0,,,
2013-01-06,Llanos.Hospital,0.0,,,
2013-01-07,Llanos.Hospital,0.0,,,
2013-01-08,Llanos.Hospital,0.0,,,
2013-01-09,Llanos.Hospital,0.409164329,,,
2013-01-10,Llanos.Hospital,0.565311403,,,
2013-01-11,Llanos.Hospital,0.0,,,
2013-01-12,Llanos.Hospital,0.2,,,
2013-01-13,Llanos.Hospital,46.93134854,,,
2013-01-14,Llanos.Hospital,23.54546356,,,
2013-01-15,Llanos.Hospital,44.31324952,,,
2013-01-16,Llanos.Hospital,7.048336058,,,
2013-01-17,Llanos.Hospital,0.2,,,
2013-01-18,Llanos.Hospital,22.9550543,,,
2013-01-19,Llanos.Hospital,69.74544512,,,
2013-01-20,Llanos.Hospital,0.790338676,,,
2013-01-21,Llanos.Hospital,0.0,,,
2013-01-22,Llanos.Hospital,31.76644241,,,
2013-01-23,Llanos.Hospital,30.09325157,,,
2013-01-24,Llanos.Hospital,10.23370605,,,
2013-01-25,Llanos.Hospital,2.629817462,,,
2013-01-26,Llanos.Hospital,0.0,,,
2013-01-27,Llanos.Hospital,3.563411929,,,
2013-01-28,Llanos.Hospital,8.718859708,,,
2013-01-29,Llanos.Hospital,0.344607637,,,
2013-01-30,Llanos.Hospital,0.4,,,
2013-01-31,Llanos.Hospital,0.0,,,
2013-02-01,Llanos.Hospital,3.815705342,,,
2013-02-02,Llanos.Hospital,8.202249839,,,
2013-02-03,Llanos.Hospital,0.0,,,
2013-02-04,Llanos.Hospital,0.1,,,
2013-02-05,Llanos.Hospital,2.369317481,,,
2013-02-06,Llanos.Hospital,30.4838011,,,
2013-02-07,Llanos.Hospital,20.52072613,,,
2013-02-08,Llanos.Hospital,21.90712036,,,
2013-02-09,Llanos.Hospital,14.76059658,,,
2013-02-10,Llanos.Hospital,10.11557319,,,
2013-02-11,Llanos.Hospital,34.44773377,,,
2013-02-12,Llanos.Hospital,15.01160182,,,
2013-02-13,Llanos.Hospital,0.0,,,
2013-02-14,Llanos.Hospital,0.4,,,
2013-02-15,Llanos.Hospital,0.0,,,
2013-02-16,Llanos.Hospital,0.0,,,
2013-02-17,Llanos.Hospital,7.212725388,,,
2013-02-18,Llanos.Hospital,0.4,,,
2013-02-19,Llanos.Hospital,0.0,,,
2013-02-20,Llanos.Hospital,0.0,,,
2013-02-21,Llanos.Hospital,0.594486949,,,
2013-02-22,Llanos.Hospital,0.558224636,,,
2013-02-23,Llanos.Hospital,0.0,,,
2013-02-24,Llanos.Hospital,0.0,,,
2013-02-25,Llanos.Hospital,0.0,,,
2013-02-26,Llanos.Hospital,0.0,,,
2013-02-27,Llanos.Hospital,0.0,,,
2013-02-28,Llanos.Hospital,30.85697165,,,
2013-03-01,Llanos.Hospital,39.45743697,,,
2013-03-02,Llanos.Hospital,0.0,,,
2013-03-03,Llanos.Hospital,0.0,,,
2013-03-04,Llanos.Hospital,12.39046587,,,
2013-03-05,Llanos.Hospital,40.60079291,,,
2013-03-06,Llanos.Hospital,0.4380253,,,
2013-03-07,Llanos.Hospital,7.540731835,,,
2013-03-08,Llanos.Hospital,4.748533585,,,
2013-03-09,Llanos.Hospital,0.141084252,,,
2013-03-10,Llanos.Hospital,10.33975487,,,
2013-03-11,Llanos.Hospital,3.27436647,,,
2013-03-12,Llanos.Hospital,4.282165656,,,
2013-03-13,Llanos.Hospital,0.779646748,,,
2013-03-14,Llanos.Hospital,0.256864082,,,
2013-03-15,Llanos.Hospital,0.0,,,
2013-03-16,Llanos.Hospital,20.3512327,,,
2013-03-17,Llanos.Hospital,2.805745095,,,
2013-03-18,Llanos.Hospital,0.0,,,
2013-03-19,Llanos.Hospital,0.396563109,,,
2013-03-20,Llanos.Hospital,0.0,,,
2013-03-21,Llanos.Hospital,4.738097964,,,
2013-03-22,Llanos.Hospital,0.644527884,,,
2013-03-23,Llanos.Hospital,1.256676653,,,
2013-03-24,Llanos.Hospital,27.41245734,,,
2013-03-25,Llanos.Hospital,7.754478128,,,
2013-03-26,Llanos.Hospital,4.955265923,,,
2013-03-27,Llanos.Hospital,1.995089567,,,
2013-03-28,Llanos.Hospital,1.840845463,,,
2013-03-29,Llanos.Hospital,24.48091019,,,
2013-03-30,Llanos.Hospital,0.934161419,,,
2013-03-31,Llanos.Hospital,0.240217194,,,
2013-04-01,Llanos.Hospital,1.100260012,,,
2013-04-02,Llanos.Hospital,0.0,,,
2013-04-03,Llanos.Hospital,11.59430712,,,
2013-04-04,Llanos.Hospital,9.914297067,,,
2013-04-05,Llanos.Hospital,0.0,,,
2013-04-06,Llanos.Hospital,0.0,,,
2013-04-07,Llanos.Hospital,4.157027106,,,
2013-04-08,Llanos.Hospital,4.987288001,,,
2013-04-09,Llanos.Hospital,0.202535264,,,
2013-04-10,Llanos.Hospital,0.0,,,
2013-04-11,Llanos.Hospital,0.548556217,,,
2013-04-12,Llanos.Hospital,5.595280606,,,
2013-04-13,Llanos.Hospital,1.942467613,,,
2013-04-14,Llanos.Hospital,1.539873743,,,
2013-04-15,Llanos.Hospital,2.173268997,,,
2013-04-16,Llanos.Hospital,3.035750746,,,
2013-04-17,Llanos.Hospital,0.357192643,,,
2013-04-18,Llanos.Hospital,0.0,,,
2013-04-19,Llanos.Hospital,5.932389511,,,
2013-04-20,Llanos.Hospital,0.0,,,
2013-04-21,Llanos.Hospital,0.781430658,,,
2013-04-22,Llanos.Hospital,0.1,,,
2013-04-23,Llanos.Hospital,0.0,,,
2013-04-24,Llanos.Hospital,0.523400865,,,
2013-04-25,Llanos.Hospital,34.56366927,,,
2013-04-26,Llanos.Hospital,4.253069247,,,
2013-04-27,Llanos.Hospital,37.21361785,,,
2013-04-28,Llanos.Hospital,1.368410204,,,
2013-04-29,Llanos.Hospital,21.06356217,,,
2013-04-30,Llanos.Hospital,3.050321209,,,
2013-05-01,Llanos.Hospital,0.369301576,,,
2013-05-02,Llanos.Hospital,5.61705801,,,
2013-05-03,Llanos.Hospital,0.0,,,
2013-05-04,Llanos.Hospital,0.4,,,
2013-05-05,Llanos.Hospital,2.447538648,,,
2013-05-06,Llanos.Hospital,22.8419764,,,
2013-05-07,Llanos.Hospital,12.90729095,,,
2013-05-08,Llanos.Hospital,4.68230239,,,
2013-05-09,Llanos.Hospital,2.875409651,,,
2013-05-10,Llanos.Hospital,0.0,,,
2013-05-11,Llanos.Hospital,0.0,,,
2013-05-12,Llanos.Hospital,0.0,,,
2013-05-13,Llanos.Hospital,0.0,,,
2013-05-14,Llanos.Hospital,19.26014259,,,
2013-05-15,Llanos.Hospital,31.73014712,,,
2013-05-16,Llanos.Hospital,0.894963543,,,
2013-05-17,Llanos.Hospital,19.86740576,,,
2013-05-18,Llanos.Hospital,9.367917234,,,
2013-05-19,Llanos.Hospital,45.96946075,,,
2013-05-20,Llanos.Hospital,0.0,,,
2013-05-21,Llanos.Hospital,15.68762674,,,
2013-05-22,Llanos.Hospital,0.0,,,
2013-05-23,Llanos.Hospital,0.0,,,
2013-05-24,Llanos.Hospital,0.0,,,
2013-05-25,Llanos.Hospital,0.0,,,
2013-05-26,Llanos.Hospital,20.03818208,,,
2013-05-27,Llanos.Hospital,19.08372915,,,
2013-05-28,Llanos.Hospital,0.784634096,,,
2013-05-29,Llanos.Hospital,5.177694942,,,
2013-05-30,Llanos.Hospital,9.774111731,,,
2013-05-31,Llanos.Hospital,16.14702806,,,
2013-06-01,Llanos.Hospital,27.46075613,,,
2013-06-02,Llanos.Hospital,0.2,,,
2013-06-03,Llanos.Hospital,0.0,,,
2013-06-04,Llanos.Hospital,0.0,,,
2013-06-05,Llanos.Hospital,14.26407186,,,
2013-06-06,Llanos.Hospital,28.49961869,,,
2013-06-07,Llanos.Hospital,3.753888542,,,
2013-06-08,Llanos.Hospital,13.38796885,,,
2013-06-09,Llanos.Hospital,2.734039667,,,
2013-06-10,Llanos.Hospital,1.20352079,,,
2013-06-11,Llanos.Hospital,0.0,,,
2013-06-12,Llanos.Hospital,0.0,,,
2013-06-13,Llanos.Hospital,8.927327858,,,
2013-06-14,Llanos.Hospital,0.0,,,
2013-06-15,Llanos.Hospital,0.0,,,
2013-06-16,Llanos.Hospital,0.0,,,
2013-06-17,Llanos.Hospital,67.56608577,,,
2013-06-18,Llanos.Hospital,50.66997102,,,
2013-06-19,Llanos.Hospital,0.83694808,,,
2013-06-20,Llanos.Hospital,0.3,,,
2013-06-21,Llanos.Hospital,1.270554985,,,
2013-06-22,Llanos.Hospital,0.4,,,
2013-06-23,Llanos.Hospital,0.0,,,
2013-06-24,Llanos.Hospital,0.0,,,
2013-06-25,Llanos.Hospital,0.0,,,
2013-06-26,Llanos.Hospital,0.0,,,
2013-06-27,Llanos.Hospital,7.107505305,,,
2013-06-28,Llanos.Hospital,0.0,,,
2013-06-29,Llanos.Hospital,0.3,,,
2013-06-30,Llanos.Hospital,0.0,,,
2012-07-01,Sasseuva,9.4,5.3,1.5,3.4
2012-07-02,Sasseuva,0.0,10.7,1.1,5.9
2012-07-03,Sasseuva,0.0,15.6,8.5,12.05
2012-07-04,Sasseuva,21.4,15.6,6.8,11.2
2012-07-05,Sasseuva,17.2,9.7,4.3,7.0
2012-07-06,Sasseuva,0.0,9.7,4.0,6.85
2012-07-07,Sasseuva,2.0,15.6,7.7,11.65
2012-07-08,Sasseuva,0.0,13.7,8.3,11.0
2012-07-09,Sasseuva,0.0,15.5,9.5,12.5
2012-07-10,Sasseuva,0.0,14.8,6.5,10.65
2012-07-11,Sasseuva,0.0,14.2,5.5,9.85
2012-07-12,Sasseuva,0.0,14.7,7.1,10.9
2012-07-13,Sasseuva,0.0,17.1,8.0,12.55
2012-07-14,Sasseuva,0.0,8.4,3.1,5.75
2012-07-15,Sasseuva,0.0,5.6,1.9,3.75
2012-07-16,Sasseuva,0.0,11.8,1.8,6.8
2012-07-17,Sasseuva,0.0,16.3,8.6,12.45
2012-07-18,Sasseuva,0.0,18.8,12.4,15.6
2012-07-19,Sasseuva,0.0,20.0,12.6,16.3
2012-07-20,Sasseuva,0.0,16.6,5.7,11.15
2012-07-21,Sasseuva,0.0,7.5,4.8,6.15
2012-07-22,Sasseuva,0.0,9.7,3.5,6.6
2012-07-23,Sasseuva,0.0,13.0,4.8,8.9
2012-07-24,Sasseuva,0.0,16.4,6.5,11.45
2012-07-25,Sasseuva,0.0,18.0,11.3,14.65
2012-07-26,Sasseuva,1.6,19.5,12.7,16.1
2012-07-27,Sasseuva,0.0,18.4,9.8,14.1
2012-07-28,Sasseuva,17.4,13.3,7.5,10.4
2012-07-29,Sasseuva,0.0,16.2,7.4,11.8
2012-07-30,Sasseuva,0.0,16.7,10.9,13.8
2012-07-31,Sasseuva,0.0,19.8,12.3,16.05
2012-08-01,Sasseuva,0.0,20.5,9.5,15.0
2012-08-02,Sasseuva,0.0,16.2,8.5,12.35
2012-08-03,Sasseuva,0.0,18.1,8.1,13.1
2012-08-04,Sasseuva,1.3,17.0,9.2,13.1
2012-08-05,Sasseuva,32.0,14.0,5.5,9.75
2012-08-06,Sasseuva,4.7,7.2,4.8,6.0
2012-08-07,Sasseuva,0.0,15.3,6.8,11.05
2012-08-08,Sasseuva,0.0,17.9,11.4,14.65
2012-08-09,Sasseuva,0.0,20.5,15.6,18.05
2012-08-10,Sasseuva,0.0,20.8,16.1,18.45
2012-08-11,Sasseuva,0.0,22.3,11.9,17.1
2012-08-12,Sasseuva,0.0,14.8,6.7,10.75
2012-08-13,Sasseuva,0.0,14.9,9.4,12.15
2012-08-14,Sasseuva,0.0,18.2,10.2,14.2
2012-08-15,Sasseuva,0.0,16.7,10.6,13.65
2012-08-16,Sasseuva,0.0,18.7,9.2,13.95
2012-08-17,Sasseuva,0.0,23.4,13.9,18.65
2012-08-18,Sasseuva,0.0,25.6,18.1,21.85
2012-08-19,Sasseuva,0.0,22.8,14.8,18.8
2012-08-20,Sasseuva,0.0,21.3,15.3,18.3
2012-08-21,Sasseuva,0.0,22.1,14.4,18.25
2012-08-22,Sasseuva,0.0,22.1,15.3,18.7
2012-08-23,Sasseuva,0.0,20.3,13.8,17.05
2012-08-24,Sasseuva,0.0,19.7,11.3,15.5
2012-08-25,Sasseuva,0.3,12.9,5.4,9.15
2012-08-26,Sasseuva,0.0,11.2,4.0,7.6
2012-08-27,Sasseuva,0.0,19.5,10.3,14.9
2012-08-28,Sasseuva,14.4,18.0,7.1,12.55
2012-08-29,Sasseuva,8.2,17.7,8.3,13.0
2012-08-30,Sasseuva,5.9,8.8,0.6,4.7
2012-08-31,Sasseuva,0.0,4.6,-0.7,1.95
2012-09-01,Sasseuva,0.0,3.5,-1.7,0.9
2012-09-02,Sasseuva,0.0,2.7,-1.9,0.4
2012-09-03,Sasseuva,0.0,4.9,1.3,3.1
2012-09-04,Sasseuva,0.3,7.7,4.1,5.9
2012-09-05,Sasseuva,0.0,11.5,5.0,8.25
2012-09-06,Sasseuva,0.0,12.7,5.9,9.3
2012-09-07,Sasseuva,0.0,15.1,8.7,11.9
2012-09-08,Sasseuva,0.8,15.4,9.1,12.25
2012-09-09,Sasseuva,0.0,14.4,8.8,11.6
2012-09-10,Sasseuva,2.1,15.1,7.3,11.2
2012-09-11,Sasseuva,0.0,14.2,8.7,11.45
2012-09-12,Sasseuva,1.1,9.6,0.1,4.85
2012-09-13,Sasseuva,4.4,3.7,0.3,2.0
2012-09-14,Sasseuva,0.0,9.8,0.4,5.1
2012-09-15,Sasseuva,0.0,14.9,8.7,11.8
2012-09-16,Sasseuva,0.0,18.0,12.9,15.45
2012-09-17,Sasseuva,0.0,17.4,11.4,14.4
2012-09-18,Sasseuva,5.6,14.5,6.1,10.3
2012-09-19,Sasseuva,1.3,7.7,3.4,5.55
2012-09-20,Sasseuva,0.0,15.1,6.2,10.65
2012-09-21,Sasseuva,0.0,16.5,9.5,13.0
